"subject" "activity" "measurement" "mean"
"11012" "SITTING" 2 "fbodybodyaccjerkmag-std" -0.984124185869565
"11013" "SITTING" 3 "fbodybodyaccjerkmag-std" -0.966568852884615
"11014" "SITTING" 4 "fbodybodyaccjerkmag-std" -0.9615845194
"11015" "SITTING" 5 "fbodybodyaccjerkmag-std" -0.966545323409091
"11016" "SITTING" 6 "fbodybodyaccjerkmag-std" -0.947304700363636
"11017" "SITTING" 7 "fbodybodyaccjerkmag-std" -0.9684948675
"11018" "SITTING" 8 "fbodybodyaccjerkmag-std" -0.97932021173913
"11019" "SITTING" 9 "fbodybodyaccjerkmag-std" -0.9493949814
"11020" "SITTING" 10 "fbodybodyaccjerkmag-std" -0.983266741481482
"11021" "SITTING" 11 "fbodybodyaccjerkmag-std" -0.972289134150943
"11022" "SITTING" 12 "fbodybodyaccjerkmag-std" -0.972951443333333
"11023" "SITTING" 13 "fbodybodyaccjerkmag-std" -0.988332303469388
"11024" "SITTING" 14 "fbodybodyaccjerkmag-std" -0.972959409444444
"11025" "SITTING" 15 "fbodybodyaccjerkmag-std" -0.983276251694915
"11026" "SITTING" 16 "fbodybodyaccjerkmag-std" -0.982190554782609
"11027" "SITTING" 17 "fbodybodyaccjerkmag-std" -0.99031962640625
"11028" "SITTING" 18 "fbodybodyaccjerkmag-std" -0.991044297894737
"11029" "SITTING" 19 "fbodybodyaccjerkmag-std" -0.983687272739726
"11030" "SITTING" 20 "fbodybodyaccjerkmag-std" -0.972597744242424
"11031" "SITTING" 21 "fbodybodyaccjerkmag-std" -0.986991549529412
"11032" "SITTING" 22 "fbodybodyaccjerkmag-std" -0.967026275967742
"11033" "SITTING" 23 "fbodybodyaccjerkmag-std" -0.972117016617647
"11034" "SITTING" 24 "fbodybodyaccjerkmag-std" -0.98561372
"11035" "SITTING" 25 "fbodybodyaccjerkmag-std" -0.987618801076923
"11036" "SITTING" 26 "fbodybodyaccjerkmag-std" -0.989521272820513
"11037" "SITTING" 27 "fbodybodyaccjerkmag-std" -0.988531651142857
"11038" "SITTING" 28 "fbodybodyaccjerkmag-std" -0.970823336388889
"11039" "SITTING" 29 "fbodybodyaccjerkmag-std" -0.989822909333333
"11040" "SITTING" 30 "fbodybodyaccjerkmag-std" -0.985294959032258
"11041" "STANDING" 1 "fbodybodyaccjerkmag-std" -0.992536003396226
"11042" "STANDING" 2 "fbodybodyaccjerkmag-std" -0.97516046
"11043" "STANDING" 3 "fbodybodyaccjerkmag-std" -0.94820681442623
"11044" "STANDING" 4 "fbodybodyaccjerkmag-std" -0.96003249875
"11045" "STANDING" 5 "fbodybodyaccjerkmag-std" -0.943601960178571
"11046" "STANDING" 6 "fbodybodyaccjerkmag-std" -0.95538157877193
"11047" "STANDING" 7 "fbodybodyaccjerkmag-std" -0.969092161886792
"11048" "STANDING" 8 "fbodybodyaccjerkmag-std" -0.979135440925926
"11049" "STANDING" 9 "fbodybodyaccjerkmag-std" -0.963593159555556
"11050" "STANDING" 10 "fbodybodyaccjerkmag-std" -0.952105964545455
"11051" "STANDING" 11 "fbodybodyaccjerkmag-std" -0.98802123106383
"11052" "STANDING" 12 "fbodybodyaccjerkmag-std" -0.964145595245902
"11053" "STANDING" 13 "fbodybodyaccjerkmag-std" -0.980621262631579
"11054" "STANDING" 14 "fbodybodyaccjerkmag-std" -0.969677515666667
"11055" "STANDING" 15 "fbodybodyaccjerkmag-std" -0.980184086603774
"11056" "STANDING" 16 "fbodybodyaccjerkmag-std" -0.985912716923077
"11057" "STANDING" 17 "fbodybodyaccjerkmag-std" -0.989472086666667
"11058" "STANDING" 18 "fbodybodyaccjerkmag-std" -0.986277356712329
"11059" "STANDING" 19 "fbodybodyaccjerkmag-std" -0.979179149452055
"11060" "STANDING" 20 "fbodybodyaccjerkmag-std" -0.936025033013699
"11061" "STANDING" 21 "fbodybodyaccjerkmag-std" -0.97192611741573
"11062" "STANDING" 22 "fbodybodyaccjerkmag-std" -0.95665395968254
"11063" "STANDING" 23 "fbodybodyaccjerkmag-std" -0.9750536875
"11064" "STANDING" 24 "fbodybodyaccjerkmag-std" -0.973195509565217
"11065" "STANDING" 25 "fbodybodyaccjerkmag-std" -0.982083315
"11066" "STANDING" 26 "fbodybodyaccjerkmag-std" -0.981129312702703
"11067" "STANDING" 27 "fbodybodyaccjerkmag-std" -0.983022277625
"11068" "STANDING" 28 "fbodybodyaccjerkmag-std" -0.954963155316456
"11069" "STANDING" 29 "fbodybodyaccjerkmag-std" -0.990327934615385
"11070" "STANDING" 30 "fbodybodyaccjerkmag-std" -0.946639846949153
"11071" "WALKING" 1 "fbodybodyaccjerkmag-std" -0.103492403002105
"11072" "WALKING" 2 "fbodybodyaccjerkmag-std" -0.164091969449153
"11073" "WALKING" 3 "fbodybodyaccjerkmag-std" -0.0898519904044828
"11074" "WALKING" 4 "fbodybodyaccjerkmag-std" -0.320458701
"11075" "WALKING" 5 "fbodybodyaccjerkmag-std" -0.305685376071429
"11076" "WALKING" 6 "fbodybodyaccjerkmag-std" -0.0964999702982456
"11077" "WALKING" 7 "fbodybodyaccjerkmag-std" -0.022138358
"11078" "WALKING" 8 "fbodybodyaccjerkmag-std" -0.276436130125
"11079" "WALKING" 9 "fbodybodyaccjerkmag-std" -0.322337536730769
"11080" "WALKING" 10 "fbodybodyaccjerkmag-std" 0.0502087634986792
"11081" "WALKING" 11 "fbodybodyaccjerkmag-std" -0.41744681559322
"11082" "WALKING" 12 "fbodybodyaccjerkmag-std" -0.013953908696
"11083" "WALKING" 13 "fbodybodyaccjerkmag-std" -0.113591923723684
"11084" "WALKING" 14 "fbodybodyaccjerkmag-std" -0.453426008983051
"11085" "WALKING" 15 "fbodybodyaccjerkmag-std" -0.342411927851852
"11086" "WALKING" 16 "fbodybodyaccjerkmag-std" -0.441447754509804
"11087" "WALKING" 17 "fbodybodyaccjerkmag-std" -0.211231860180328
"11088" "WALKING" 18 "fbodybodyaccjerkmag-std" -0.444453486071429
"11089" "WALKING" 19 "fbodybodyaccjerkmag-std" -0.0222869586038462
"11090" "WALKING" 20 "fbodybodyaccjerkmag-std" -0.0310650270227451
"11091" "WALKING" 21 "fbodybodyaccjerkmag-std" -0.0186734409634615
"11092" "WALKING" 22 "fbodybodyaccjerkmag-std" 0.158286745226087
"11093" "WALKING" 23 "fbodybodyaccjerkmag-std" -0.0457372334118644
"11094" "WALKING" 24 "fbodybodyaccjerkmag-std" -0.40297998362069
"11095" "WALKING" 25 "fbodybodyaccjerkmag-std" -0.51900424972973
"11096" "WALKING" 26 "fbodybodyaccjerkmag-std" -0.268948465423729
"11097" "WALKING" 27 "fbodybodyaccjerkmag-std" -0.279732022017544
"11098" "WALKING" 28 "fbodybodyaccjerkmag-std" -0.436273009814815
"11099" "WALKING" 29 "fbodybodyaccjerkmag-std" -0.169506499226415
"11100" "WALKING" 30 "fbodybodyaccjerkmag-std" -0.366537416615385
"11101" "WALKING_DOWNSTAIRS" 1 "fbodybodyaccjerkmag-std" -0.104052260726531
"11102" "WALKING_DOWNSTAIRS" 2 "fbodybodyaccjerkmag-std" 0.227480732542553
"11103" "WALKING_DOWNSTAIRS" 3 "fbodybodyaccjerkmag-std" -0.159102288018367
"11104" "WALKING_DOWNSTAIRS" 4 "fbodybodyaccjerkmag-std" -0.280426776955556
"11105" "WALKING_DOWNSTAIRS" 5 "fbodybodyaccjerkmag-std" -0.089735699787234
"11106" "WALKING_DOWNSTAIRS" 6 "fbodybodyaccjerkmag-std" 0.15480886140625
"11107" "WALKING_DOWNSTAIRS" 7 "fbodybodyaccjerkmag-std" 0.107856840302128
"11108" "WALKING_DOWNSTAIRS" 8 "fbodybodyaccjerkmag-std" 0.134734731236842
"11109" "WALKING_DOWNSTAIRS" 9 "fbodybodyaccjerkmag-std" 0.0705526138333333
"11110" "WALKING_DOWNSTAIRS" 10 "fbodybodyaccjerkmag-std" 0.0380266696789474
"11111" "WALKING_DOWNSTAIRS" 11 "fbodybodyaccjerkmag-std" -0.173661753717391
"11112" "WALKING_DOWNSTAIRS" 12 "fbodybodyaccjerkmag-std" 0.0420631251108696
"11113" "WALKING_DOWNSTAIRS" 13 "fbodybodyaccjerkmag-std" -0.0709893839055319
"11114" "WALKING_DOWNSTAIRS" 14 "fbodybodyaccjerkmag-std" 0.194263424111111
"11115" "WALKING_DOWNSTAIRS" 15 "fbodybodyaccjerkmag-std" 0.1505077506
"11116" "WALKING_DOWNSTAIRS" 16 "fbodybodyaccjerkmag-std" -0.0919623368021277
"11117" "WALKING_DOWNSTAIRS" 17 "fbodybodyaccjerkmag-std" -0.236538515947826
"11118" "WALKING_DOWNSTAIRS" 18 "fbodybodyaccjerkmag-std" -0.386565072363636
"11119" "WALKING_DOWNSTAIRS" 19 "fbodybodyaccjerkmag-std" 0.316346415348718
"11120" "WALKING_DOWNSTAIRS" 20 "fbodybodyaccjerkmag-std" 0.0790379799133333
"11121" "WALKING_DOWNSTAIRS" 21 "fbodybodyaccjerkmag-std" 0.06320531452
"11122" "WALKING_DOWNSTAIRS" 22 "fbodybodyaccjerkmag-std" -0.118530349166667
"11123" "WALKING_DOWNSTAIRS" 23 "fbodybodyaccjerkmag-std" 0.2244805035
"11124" "WALKING_DOWNSTAIRS" 24 "fbodybodyaccjerkmag-std" -0.0827554911536364
"11125" "WALKING_DOWNSTAIRS" 25 "fbodybodyaccjerkmag-std" -0.502224768103448
"11126" "WALKING_DOWNSTAIRS" 26 "fbodybodyaccjerkmag-std" -0.067941075972
"11127" "WALKING_DOWNSTAIRS" 27 "fbodybodyaccjerkmag-std" -0.113625944990909
"11128" "WALKING_DOWNSTAIRS" 28 "fbodybodyaccjerkmag-std" -0.0883598523695652
"11129" "WALKING_DOWNSTAIRS" 29 "fbodybodyaccjerkmag-std" -0.0797714324854167
"11130" "WALKING_DOWNSTAIRS" 30 "fbodybodyaccjerkmag-std" -0.133124304612577
"11131" "WALKING_UPSTAIRS" 1 "fbodybodyaccjerkmag-std" -0.533059853773585
"11132" "WALKING_UPSTAIRS" 2 "fbodybodyaccjerkmag-std" -0.2604238389625
"11133" "WALKING_UPSTAIRS" 3 "fbodybodyaccjerkmag-std" -0.48060920220339
"11134" "WALKING_UPSTAIRS" 4 "fbodybodyaccjerkmag-std" -0.497324087307692
"11135" "WALKING_UPSTAIRS" 5 "fbodybodyaccjerkmag-std" -0.378616675957447
"11136" "WALKING_UPSTAIRS" 6 "fbodybodyaccjerkmag-std" -0.177734840922353
"11137" "WALKING_UPSTAIRS" 7 "fbodybodyaccjerkmag-std" -0.497441363137255
"11138" "WALKING_UPSTAIRS" 8 "fbodybodyaccjerkmag-std" -0.379266499780488
"11139" "WALKING_UPSTAIRS" 9 "fbodybodyaccjerkmag-std" -0.484935752040816
"11140" "WALKING_UPSTAIRS" 10 "fbodybodyaccjerkmag-std" -0.334365043829787
"11141" "WALKING_UPSTAIRS" 11 "fbodybodyaccjerkmag-std" -0.513703461481481
"11142" "WALKING_UPSTAIRS" 12 "fbodybodyaccjerkmag-std" -0.346565141730769
"11143" "WALKING_UPSTAIRS" 13 "fbodybodyaccjerkmag-std" -0.491090809090909
"11144" "WALKING_UPSTAIRS" 14 "fbodybodyaccjerkmag-std" -0.409847649281481
"11145" "WALKING_UPSTAIRS" 15 "fbodybodyaccjerkmag-std" -0.391313399375
"11146" "WALKING_UPSTAIRS" 16 "fbodybodyaccjerkmag-std" -0.51993124
"11147" "WALKING_UPSTAIRS" 17 "fbodybodyaccjerkmag-std" -0.437383107916667
"11148" "WALKING_UPSTAIRS" 18 "fbodybodyaccjerkmag-std" -0.587926077068965
"11149" "WALKING_UPSTAIRS" 19 "fbodybodyaccjerkmag-std" -0.43467125
"11150" "WALKING_UPSTAIRS" 20 "fbodybodyaccjerkmag-std" -0.280450026862745
"11151" "WALKING_UPSTAIRS" 21 "fbodybodyaccjerkmag-std" -0.47772185
"11152" "WALKING_UPSTAIRS" 22 "fbodybodyaccjerkmag-std" -0.151299835619048
"11153" "WALKING_UPSTAIRS" 23 "fbodybodyaccjerkmag-std" -0.454324844901961
"11154" "WALKING_UPSTAIRS" 24 "fbodybodyaccjerkmag-std" -0.45964779779661
"11155" "WALKING_UPSTAIRS" 25 "fbodybodyaccjerkmag-std" -0.703433692615385
"11156" "WALKING_UPSTAIRS" 26 "fbodybodyaccjerkmag-std" -0.393715352181818
"11157" "WALKING_UPSTAIRS" 27 "fbodybodyaccjerkmag-std" -0.473011558823529
"11158" "WALKING_UPSTAIRS" 28 "fbodybodyaccjerkmag-std" -0.374495907647059
"11159" "WALKING_UPSTAIRS" 29 "fbodybodyaccjerkmag-std" -0.280583556530612
"11160" "WALKING_UPSTAIRS" 30 "fbodybodyaccjerkmag-std" -0.580878133230769
"11161" "LAYING" 1 "fbodybodygyromag-mean" -0.8621901854
"11162" "LAYING" 2 "fbodybodygyromag-mean" -0.972112972708333
"11163" "LAYING" 3 "fbodybodygyromag-mean" -0.96458672483871
"11164" "LAYING" 4 "fbodybodygyromag-mean" -0.961556660185185
"11165" "LAYING" 5 "fbodybodygyromag-mean" -0.968257068846154
"11166" "LAYING" 6 "fbodybodygyromag-mean" -0.930153639473684
"11167" "LAYING" 7 "fbodybodygyromag-mean" -0.941130719230769
"11168" "LAYING" 8 "fbodybodygyromag-mean" -0.944528950555556
"11169" "LAYING" 9 "fbodybodygyromag-mean" -0.9186053356
"11170" "LAYING" 10 "fbodybodygyromag-mean" -0.937692642586207
"11171" "LAYING" 11 "fbodybodygyromag-mean" -0.967093356491228
"11172" "LAYING" 12 "fbodybodygyromag-mean" -0.9454970225
"11173" "LAYING" 13 "fbodybodygyromag-mean" -0.957681621290323
"11174" "LAYING" 14 "fbodybodygyromag-mean" -0.930151731176471
"11175" "LAYING" 15 "fbodybodygyromag-mean" -0.946812642361111
"11176" "LAYING" 16 "fbodybodygyromag-mean" -0.970249638857143
"11177" "LAYING" 17 "fbodybodygyromag-mean" -0.969014444788732
"11178" "LAYING" 18 "fbodybodygyromag-mean" -0.984329092153846
"11179" "LAYING" 19 "fbodybodygyromag-mean" -0.965624724457831
"11180" "LAYING" 20 "fbodybodygyromag-mean" -0.969832241176471
"11181" "LAYING" 21 "fbodybodygyromag-mean" -0.962349012888889
"11182" "LAYING" 22 "fbodybodygyromag-mean" -0.946055840972222
"11183" "LAYING" 23 "fbodybodygyromag-mean" -0.966239347916667
"11184" "LAYING" 24 "fbodybodygyromag-mean" -0.964001383472222
"11185" "LAYING" 25 "fbodybodygyromag-mean" -0.910126993561644
"11186" "LAYING" 26 "fbodybodygyromag-mean" -0.974305179605263
"11187" "LAYING" 27 "fbodybodygyromag-mean" -0.979890667972973
"11188" "LAYING" 28 "fbodybodygyromag-mean" -0.944218369375
"11189" "LAYING" 29 "fbodybodygyromag-mean" -0.98400134173913
"11190" "LAYING" 30 "fbodybodygyromag-mean" -0.962001199
"11191" "SITTING" 1 "fbodybodygyromag-mean" -0.958435589361702
"11192" "SITTING" 2 "fbodybodygyromag-mean" -0.971840596086956
"11193" "SITTING" 3 "fbodybodygyromag-mean" -0.946664943653846
"11194" "SITTING" 4 "fbodybodygyromag-mean" -0.9487697524
"11195" "SITTING" 5 "fbodybodygyromag-mean" -0.944760322045455
"11196" "SITTING" 6 "fbodybodygyromag-mean" -0.929725679272727
"11197" "SITTING" 7 "fbodybodygyromag-mean" -0.933081955208333
"11198" "SITTING" 8 "fbodybodygyromag-mean" -0.965806789347826
"11199" "SITTING" 9 "fbodybodygyromag-mean" -0.9344377378
"11200" "SITTING" 10 "fbodybodygyromag-mean" -0.974459732592593
"11201" "SITTING" 11 "fbodybodygyromag-mean" -0.969799951132076
"11202" "SITTING" 12 "fbodybodygyromag-mean" -0.958511866666667
"11203" "SITTING" 13 "fbodybodygyromag-mean" -0.973258277755102
"11204" "SITTING" 14 "fbodybodygyromag-mean" -0.963320540555556
"11205" "SITTING" 15 "fbodybodygyromag-mean" -0.973762179830509
"11206" "SITTING" 16 "fbodybodygyromag-mean" -0.954060994347826
"11207" "SITTING" 17 "fbodybodygyromag-mean" -0.98336929234375
"11208" "SITTING" 18 "fbodybodygyromag-mean" -0.986535242105263
"11209" "SITTING" 19 "fbodybodygyromag-mean" -0.964238768493151
"11210" "SITTING" 20 "fbodybodygyromag-mean" -0.953399068181818
"11211" "SITTING" 21 "fbodybodygyromag-mean" -0.977839702352941
"11212" "SITTING" 22 "fbodybodygyromag-mean" -0.951952767258065
"11213" "SITTING" 23 "fbodybodygyromag-mean" -0.952293277205882
"11214" "SITTING" 24 "fbodybodygyromag-mean" -0.977973720735294
"11215" "SITTING" 25 "fbodybodygyromag-mean" -0.979350913692308
"11216" "SITTING" 26 "fbodybodygyromag-mean" -0.97646387
"11217" "SITTING" 27 "fbodybodygyromag-mean" -0.979482820857143
"11218" "SITTING" 28 "fbodybodygyromag-mean" -0.960297525
"11219" "SITTING" 29 "fbodybodygyromag-mean" -0.980269425833333
"11220" "SITTING" 30 "fbodybodygyromag-mean" -0.973876282903226
"11221" "STANDING" 1 "fbodybodygyromag-mean" -0.984617623396226
"11222" "STANDING" 2 "fbodybodygyromag-mean" -0.961775904814815
"11223" "STANDING" 3 "fbodybodygyromag-mean" -0.913682362622951
"11224" "STANDING" 4 "fbodybodygyromag-mean" -0.914209165714286
"11225" "STANDING" 5 "fbodybodygyromag-mean" -0.904543921607143
"11226" "STANDING" 6 "fbodybodygyromag-mean" -0.926664297017544
"11227" "STANDING" 7 "fbodybodygyromag-mean" -0.93870498490566
"11228" "STANDING" 8 "fbodybodygyromag-mean" -0.964564224074074
"11229" "STANDING" 9 "fbodybodygyromag-mean" -0.929769067777778
"11230" "STANDING" 10 "fbodybodygyromag-mean" -0.937786743409091
"11231" "STANDING" 11 "fbodybodygyromag-mean" -0.982576519787234
"11232" "STANDING" 12 "fbodybodygyromag-mean" -0.902356765573771
"11233" "STANDING" 13 "fbodybodygyromag-mean" -0.957488799473684
"11234" "STANDING" 14 "fbodybodygyromag-mean" -0.944405563833333
"11235" "STANDING" 15 "fbodybodygyromag-mean" -0.956733900188679
"11236" "STANDING" 16 "fbodybodygyromag-mean" -0.975448632179487
"11237" "STANDING" 17 "fbodybodygyromag-mean" -0.984291131538461
"11238" "STANDING" 18 "fbodybodygyromag-mean" -0.972352593013699
"11239" "STANDING" 19 "fbodybodygyromag-mean" -0.958578129589041
"11240" "STANDING" 20 "fbodybodygyromag-mean" -0.879437674794521
"11241" "STANDING" 21 "fbodybodygyromag-mean" -0.956723022359551
"11242" "STANDING" 22 "fbodybodygyromag-mean" -0.932065270793651
"11243" "STANDING" 23 "fbodybodygyromag-mean" -0.944583829705882
"11244" "STANDING" 24 "fbodybodygyromag-mean" -0.963922314202899
"11245" "STANDING" 25 "fbodybodygyromag-mean" -0.968972499594595
"11246" "STANDING" 26 "fbodybodygyromag-mean" -0.972333108648649
"11247" "STANDING" 27 "fbodybodygyromag-mean" -0.975525565625
"11248" "STANDING" 28 "fbodybodygyromag-mean" -0.909652436329114
"11249" "STANDING" 29 "fbodybodygyromag-mean" -0.980879722923077
"11250" "STANDING" 30 "fbodybodygyromag-mean" -0.917449417288136
"11251" "WALKING" 1 "fbodybodygyromag-mean" -0.199252568986316
"11252" "WALKING" 2 "fbodybodygyromag-mean" -0.530704814745763
"11253" "WALKING" 3 "fbodybodygyromag-mean" -0.569755772241379
"11254" "WALKING" 4 "fbodybodygyromag-mean" -0.609285588016667
"11255" "WALKING" 5 "fbodybodygyromag-mean" -0.484262828928571
"11256" "WALKING" 6 "fbodybodygyromag-mean" -0.329681123368421
"11257" "WALKING" 7 "fbodybodygyromag-mean" -0.192909765467895
"11258" "WALKING" 8 "fbodybodygyromag-mean" -0.301241848645833
"11259" "WALKING" 9 "fbodybodygyromag-mean" -0.513797480384615
"11260" "WALKING" 10 "fbodybodygyromag-mean" -0.412616909622642
"11261" "WALKING" 11 "fbodybodygyromag-mean" -0.610222628813559
"11262" "WALKING" 12 "fbodybodygyromag-mean" -0.442503784
"11263" "WALKING" 13 "fbodybodygyromag-mean" -0.267472373877193
"11264" "WALKING" 14 "fbodybodygyromag-mean" -0.311386449661017
"11265" "WALKING" 15 "fbodybodygyromag-mean" -0.489166383703704
"11266" "WALKING" 16 "fbodybodygyromag-mean" -0.669228540784314
"11267" "WALKING" 17 "fbodybodygyromag-mean" -0.518618058688525
"11268" "WALKING" 18 "fbodybodygyromag-mean" -0.620331394285714
"11269" "WALKING" 19 "fbodybodygyromag-mean" -0.0952460452365385
"11270" "WALKING" 20 "fbodybodygyromag-mean" -0.0520065599062745
"11271" "WALKING" 21 "fbodybodygyromag-mean" -0.409516081153846
"11272" "WALKING" 22 "fbodybodygyromag-mean" -0.438378722826087
"11273" "WALKING" 23 "fbodybodygyromag-mean" 0.185078207383051
"11274" "WALKING" 24 "fbodybodygyromag-mean" -0.534509163793103
"11275" "WALKING" 25 "fbodybodygyromag-mean" -0.562733252702703
"11276" "WALKING" 26 "fbodybodygyromag-mean" -0.551927613050847
"11277" "WALKING" 27 "fbodybodygyromag-mean" -0.519451704035088
"11278" "WALKING" 28 "fbodybodygyromag-mean" -0.514602424814815
"11279" "WALKING" 29 "fbodybodygyromag-mean" -0.416817853396226
"11280" "WALKING" 30 "fbodybodygyromag-mean" -0.358344356
"11281" "WALKING_DOWNSTAIRS" 1 "fbodybodygyromag-mean" -0.185720285744898
"11282" "WALKING_DOWNSTAIRS" 2 "fbodybodygyromag-mean" -0.320838543553191
"11283" "WALKING_DOWNSTAIRS" 3 "fbodybodygyromag-mean" -0.332376629371429
"11284" "WALKING_DOWNSTAIRS" 4 "fbodybodygyromag-mean" -0.429213369555556
"11285" "WALKING_DOWNSTAIRS" 5 "fbodybodygyromag-mean" -0.349338414731915
"11286" "WALKING_DOWNSTAIRS" 6 "fbodybodygyromag-mean" -0.0143735434
"11287" "WALKING_DOWNSTAIRS" 7 "fbodybodygyromag-mean" -0.255045057404255
"11288" "WALKING_DOWNSTAIRS" 8 "fbodybodygyromag-mean" -0.00036272967368421
"11289" "WALKING_DOWNSTAIRS" 9 "fbodybodygyromag-mean" -0.347540226666667
"11290" "WALKING_DOWNSTAIRS" 10 "fbodybodygyromag-mean" -0.312347510289474
"11291" "WALKING_DOWNSTAIRS" 11 "fbodybodygyromag-mean" -0.456170108913043
"11292" "WALKING_DOWNSTAIRS" 12 "fbodybodygyromag-mean" -0.344938419969565
"11293" "WALKING_DOWNSTAIRS" 13 "fbodybodygyromag-mean" -0.206121707212766
"11294" "WALKING_DOWNSTAIRS" 14 "fbodybodygyromag-mean" -0.0787568406777778
"11295" "WALKING_DOWNSTAIRS" 15 "fbodybodygyromag-mean" -0.373898631190476
"11296" "WALKING_DOWNSTAIRS" 16 "fbodybodygyromag-mean" -0.488253939574468
"11297" "WALKING_DOWNSTAIRS" 17 "fbodybodygyromag-mean" -0.40943875826087
"11298" "WALKING_DOWNSTAIRS" 18 "fbodybodygyromag-mean" -0.604735414363636
"11299" "WALKING_DOWNSTAIRS" 19 "fbodybodygyromag-mean" 0.203979764835897
"11300" "WALKING_DOWNSTAIRS" 20 "fbodybodygyromag-mean" -0.100566103524444
"11301" "WALKING_DOWNSTAIRS" 21 "fbodybodygyromag-mean" -0.406392284444444
"11302" "WALKING_DOWNSTAIRS" 22 "fbodybodygyromag-mean" -0.338417326388889
"11303" "WALKING_DOWNSTAIRS" 23 "fbodybodygyromag-mean" 0.150825734842593
"11304" "WALKING_DOWNSTAIRS" 24 "fbodybodygyromag-mean" -0.374298686727273
"11305" "WALKING_DOWNSTAIRS" 25 "fbodybodygyromag-mean" -0.485763582068966
"11306" "WALKING_DOWNSTAIRS" 26 "fbodybodygyromag-mean" -0.3345099466
"11307" "WALKING_DOWNSTAIRS" 27 "fbodybodygyromag-mean" -0.359113724772727
"11308" "WALKING_DOWNSTAIRS" 28 "fbodybodygyromag-mean" -0.223354793921739
"11309" "WALKING_DOWNSTAIRS" 29 "fbodybodygyromag-mean" -0.381459881875
"11310" "WALKING_DOWNSTAIRS" 30 "fbodybodygyromag-mean" -0.356772347348871
"11311" "WALKING_UPSTAIRS" 1 "fbodybodygyromag-mean" -0.325961457396226
"11312" "WALKING_UPSTAIRS" 2 "fbodybodygyromag-mean" -0.450612184791667
"11313" "WALKING_UPSTAIRS" 3 "fbodybodygyromag-mean" -0.514211583728814
"11314" "WALKING_UPSTAIRS" 4 "fbodybodygyromag-mean" -0.575794072115385
"11315" "WALKING_UPSTAIRS" 5 "fbodybodygyromag-mean" -0.392564530851064
"11316" "WALKING_UPSTAIRS" 6 "fbodybodygyromag-mean" -0.230627015078431
"11317" "WALKING_UPSTAIRS" 7 "fbodybodygyromag-mean" -0.533982945882353
"11318" "WALKING_UPSTAIRS" 8 "fbodybodygyromag-mean" -0.229610952609756
"11319" "WALKING_UPSTAIRS" 9 "fbodybodygyromag-mean" -0.531482693877551
"11320" "WALKING_UPSTAIRS" 10 "fbodybodygyromag-mean" -0.265371689148936
"11321" "WALKING_UPSTAIRS" 11 "fbodybodygyromag-mean" -0.55009966
"11322" "WALKING_UPSTAIRS" 12 "fbodybodygyromag-mean" -0.594032515192308
"11323" "WALKING_UPSTAIRS" 13 "fbodybodygyromag-mean" -0.485477308909091
"11324" "WALKING_UPSTAIRS" 14 "fbodybodygyromag-mean" 0.0488588668185185
"11325" "WALKING_UPSTAIRS" 15 "fbodybodygyromag-mean" -0.45369356625
"11326" "WALKING_UPSTAIRS" 16 "fbodybodygyromag-mean" -0.630546675490196
"11327" "WALKING_UPSTAIRS" 17 "fbodybodygyromag-mean" -0.504066956875
"11328" "WALKING_UPSTAIRS" 18 "fbodybodygyromag-mean" -0.654029089310345
"11329" "WALKING_UPSTAIRS" 19 "fbodybodygyromag-mean" -0.28884026785
"11330" "WALKING_UPSTAIRS" 20 "fbodybodygyromag-mean" -0.286627716823529
"11331" "WALKING_UPSTAIRS" 21 "fbodybodygyromag-mean" -0.475369886808511
"11332" "WALKING_UPSTAIRS" 22 "fbodybodygyromag-mean" -0.369902
"11333" "WALKING_UPSTAIRS" 23 "fbodybodygyromag-mean" -0.380388292223529
"11334" "WALKING_UPSTAIRS" 24 "fbodybodygyromag-mean" -0.564664994745763
"11335" "WALKING_UPSTAIRS" 25 "fbodybodygyromag-mean" -0.567153469846154
"11336" "WALKING_UPSTAIRS" 26 "fbodybodygyromag-mean" -0.556084778181818
"11337" "WALKING_UPSTAIRS" 27 "fbodybodygyromag-mean" -0.607667730196078
"11338" "WALKING_UPSTAIRS" 28 "fbodybodygyromag-mean" -0.534835409607843
"11339" "WALKING_UPSTAIRS" 29 "fbodybodygyromag-mean" -0.357213897032653
"11340" "WALKING_UPSTAIRS" 30 "fbodybodygyromag-mean" -0.449150735076923
"11341" "LAYING" 1 "fbodybodygyromag-std" -0.82431943968
"11342" "LAYING" 2 "fbodybodygyromag-std" -0.96109837875
"11343" "LAYING" 3 "fbodybodygyromag-std" -0.955441855806452
"11344" "LAYING" 4 "fbodybodygyromag-std" -0.947100325185185
"11345" "LAYING" 5 "fbodybodygyromag-std" -0.959263063269231
"11346" "LAYING" 6 "fbodybodygyromag-std" -0.928694890175439
"11347" "LAYING" 7 "fbodybodygyromag-std" -0.918892518653846
"11348" "LAYING" 8 "fbodybodygyromag-std" -0.93678697
"11349" "LAYING" 9 "fbodybodygyromag-std" -0.9034005814
"11350" "LAYING" 10 "fbodybodygyromag-std" -0.933701315344828
"11351" "LAYING" 11 "fbodybodygyromag-std" -0.954849053508772
"11352" "LAYING" 12 "fbodybodygyromag-std" -0.940373827666667
"11353" "LAYING" 13 "fbodybodygyromag-std" -0.946133432096774
"11354" "LAYING" 14 "fbodybodygyromag-std" -0.917760104901961
"11355" "LAYING" 15 "fbodybodygyromag-std" -0.923682244861111
